Poster,Emotions
"https://images-na.ssl-images-amazon.com/images/M/MV5BOTYwOTg0OTAxMV5BMl5BanBnXkFtZTcwNTUyNTEyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxMzYzODUyM15BMl5BanBnXkFtZTcwNjIxMjA0MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BNzIwNjI0ODkyMF5BMl5BanBnXkFtZTgwNDY0MDE5NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjM3MDk1NTg5MV5BMl5BanBnXkFtZTgwMjQ3NzkwMzE@._V1_UY268_CR4,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4NDc2OTQ4OF5BMl5BanBnXkFtZTcwMTM1MTEyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",neutral|happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4ODg1OTYzMl5BMl5BanBnXkFtZTcwMDc5MDUxNQ@@._V1_UY268_CR110,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM4OGJmNWMtOTM4Ni00NTE3LTg3MDItZmQxYjc4N2JhNmUxXkEyXkFqcGdeQXVyNTgzMDMzMTg@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1MDczNTc5Ml5BMl5BanBnXkFtZTgwNDUxODUzNjE@._V1_UY268_CR4,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BZjk3M2UyN2YtNmQ1MS00MWI3LWEzNGMtYTRkM2E5MWNjOWJjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgyODE4MTgwOF5BMl5BanBnXkFtZTcwMjUwNDM2Mw@@._V1_UY268_CR11,0,182,268_AL_.jpg",happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyNjMyNzUwOV5BMl5BanBnXkFtZTcwMDA5NzMwMg@@._V1_UY268_CR3,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BY2I4YjJiN2UtOGFiOC00YjUyLWJmN2MtNWJmNmZhZWU5ODk4XkEyXkFqcGdeQXVyMTcxNTYyMjM@._V1_UY268_CR17,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2NTMzODE3MF5BMl5BanBnXkFtZTcwMDU4NTYxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzMTU1NDgwMF5BMl5BanBnXkFtZTcwMTM5MjEzMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2MDU0MzE4N15BMl5BanBnXkFtZTgwNTM3ODk4NTE@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BZjk5NjUwYmYtOGZlOC00NjIyLWEyMTItZWJlNTM0MjRkNTI0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BZWM3ZGUyZWEtMjQ0OS00ZjJlLTkzNjktMjBjM2E1MzI0N2JlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BNjI1Yjk3NWUtOGU1My00NjA0LWEwNDQtOTNlMWFmYzE5NzljXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY268_CR1,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BNzc2OTA4ODU1Nl5BMl5BanBnXkFtZTgwNjY3MDMxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",happiness|neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BYTg1MmNiMjItMmY4Yy00ZDQ3LThjMzYtZGQ0ZTQzNTdkMGQ1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BM2E2ZTliMGQtY2U1NS00YjA0LTg3MTAtNTE1N2YyODRjMDllL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BM2M2MDJhMDgtMmJkYy00MTgzLTkyZTktODM5NzE1MWUyNDA4XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UY268_CR3,0,182,268_AL_.jpg",neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1ODA4MjM0MF5BMl5BanBnXkFtZTcwMzIxNTgyMg@@._V1_UY268_CR4,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BNjg0OWFlMzAtZmQwNi00YzQxLWFlZTItZmU1ZjM3MzdlNjI5XkEyXkFqcGdeQXVyMjY0MTI4MDU@._V1_UY268_CR16,0,182,268_AL_.jpg",happiness|neutral|neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjYwNjllODAtZTFmYi00YmJjLWJmM2UtNjk1MjQ4MzBhYjViL2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAwNjgxMTk3Nl5BMl5BanBnXkFtZTYwODIyOTg5._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzMDM0Nzg3OV5BMl5BanBnXkFtZTcwNzMxOTI1MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral|neutral|neutral|neutral|neutral|happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4MzM2NTQ1Nl5BMl5BanBnXkFtZTcwODIyODY1OA@@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2MDczODIyM15BMl5BanBnXkFtZTcwOTM4OTY4MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3MTE3NTQ2MV5BMl5BanBnXkFtZTgwMjUxNzU4MjE@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwMTQxMDA3NF5BMl5BanBnXkFtZTgwNzg4ODUxMzE@._V1_UY268_CR6,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BZjgxMTJiNzctZTBjOS00MTQ5LTg2OTItNDAzNjM3MTI1MGE5XkEyXkFqcGdeQXVyNTY1MDY1NjY@._V1_UY268_CR8,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMzE2OTAyNTAxMF5BMl5BanBnXkFtZTgwNTUzNTcxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",happiness|happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyODQxNjQzOF5BMl5BanBnXkFtZTgwNzU2NzE2MTE@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMDg3NTczNmMtY2VlMS00N2UyLWFiYjAtNWU2ZTg5ZDk4YzU0XkEyXkFqcGdeQXVyMjg1NjgwMzg@._V1_UY268_CR3,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3MDQ4NzQ3NF5BMl5BanBnXkFtZTcwODU1NzEyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyOTQyNTYwOF5BMl5BanBnXkFtZTgwNDE0OTU2MDE@._V1_UY268_CR4,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg1MzQ3MDE4M15BMl5BanBnXkFtZTYwNjU0MDU2._V1_UY268_CR94,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BM2Y1MWY1N2EtNmE4NC00YTkyLWI2MjMtMDI2ZjNmNzQzOTczXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral|neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxMDk3NDU3N15BMl5BanBnXkFtZTcwNzc3OTIyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",neutral|happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3MzU0ODc4Nl5BMl5BanBnXkFtZTcwNjg5NDc2Nw@@._V1_UY268_CR9,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4NjU3MzI3NF5BMl5BanBnXkFtZTgwMjYyODU3MDI@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgyOTg5MzEyOF5BMl5BanBnXkFtZTcwMDk2NDU4MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BNjg3Mzk5NWUtM2VkNy00Zjc2LWEzMjgtYmVlNTJkNWNmY2E0XkEyXkFqcGdeQXVyMjgzNDQyMjE@._V1_UY268_CR5,0,182,268_AL_.jpg",happiness|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3MDA1MzA2OF5BMl5BanBnXkFtZTcwMzc0MzU1MQ@@._V1_UY268_CR43,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4MDY3MDA3Ml5BMl5BanBnXkFtZTcwMjYzMzIzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BZGRjZjQ0NzAtYmZlNS00Zjc1LTk1YWItMDY5YzQxMzA4MTAzXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxOTM4NDI2M15BMl5BanBnXkFtZTgwMjE0MjEyMDE@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1Nzk2Mjk2OF5BMl5BanBnXkFtZTgwMTE5NTYxMjE@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1NTgwNDM0NV5BMl5BanBnXkFtZTcwNTI1MzgyMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5MTIwMjcyMF5BMl5BanBnXkFtZTcwMTkwODgzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5NzY5MTM2OF5BMl5BanBnXkFtZTcwNzgxMjMyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BOTQwNDI3NzAzNV5BMl5BanBnXkFtZTcwNjAwODMyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwODUxODI3MV5BMl5BanBnXkFtZTcwNjIwODk3OA@@._V1_UY268_CR3,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BYTQ5MTEwN2EtY2Y0Yi00MzQxLWE3ZjUtMmUxM2E2OGRlNzBkXkEyXkFqcGdeQXVyMjkyMDI4NTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0ODM2ODk3OF5BMl5BanBnXkFtZTcwNzQwNDY3Mg@@._V1_UY268_CR16,0,182,268_AL_.jpg",happiness|happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkyNTM4Mzc5NV5BMl5BanBnXkFtZTcwNjgxMjMyMg@@._V1_UY268_CR1,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM4Mzk4ODU1Ml5BMl5BanBnXkFtZTcwMzkxOTUyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BODkzNDUwMzkzMV5BMl5BanBnXkFtZTcwNTcwMjAyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxMDUxMDk5MF5BMl5BanBnXkFtZTcwOTY3NzYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BN2UxMzI0ZmEtNTA0Yy00NTQ2LWEyM2MtNTRlNTM4OTkyNzMzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BNjM4ODU4OTM5NF5BMl5BanBnXkFtZTcwMzMyNTY1Mw@@._V1_UY268_CR3,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0NDQxMzY5OF5BMl5BanBnXkFtZTcwMzEyMzI5Ng@@._V1_UY268_CR12,0,182,268_AL_.jpg",neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMDRiYTcwYmEtNWZhYi00YmY0LWE3NDUtOGE5YWVmMTNiNmI4XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4NTczMzMyM15BMl5BanBnXkFtZTcwODgwNDQ2MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BODkwOTUxMDkyMV5BMl5BanBnXkFtZTgwOTA1MDQ0MjE@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzMDkyOTA0NV5BMl5BanBnXkFtZTcwOTg4NTE0MQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMDYwYjUzNGMtYzU4NS00Mjk1LWE4ZjMtOWI2OWMzMjhiYWMxXkEyXkFqcGdeQXVyMjQ4NDAyMDI@._V1_UY268_CR4,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BYzAyYzQ0ODQtNzNhMi00NWVkLTk1YTItODE4Y2U4YmE0NDgzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BODQ2NTk5ODMyMV5BMl5BanBnXkFtZTcwMjc0NDUxMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5MTgzNDY3N15BMl5BanBnXkFtZTcwNzYxMDcxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5Mjk3ODIyOV5BMl5BanBnXkFtZTcwODU0NjcwNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0OTc4MDcxMl5BMl5BanBnXkFtZTgwNjIzMjA0NzE@._V1_UY268_CR8,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMDBiYjk4YjUtYTYyYS00Y2FkLTkxOGEtY2Y3MjU2ZjJhNjYxXkEyXkFqcGdeQXVyMjQ4NDAyMDI@._V1_UY268_CR3,0,182,268_AL_.jpg",happiness|neutral|happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjQwOTc0Mzg3Nl5BMl5BanBnXkFtZTgwOTg3NjI2NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjMwNTc3MTI3OV5BMl5BanBnXkFtZTgwMDkzMTg5MDE@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2MzI1NTMzNF5BMl5BanBnXkFtZTcwNzk5NjU0MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",happiness|happiness|neutral|happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4MTg0NTA5M15BMl5BanBnXkFtZTgwMjk2Njg1MTE@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BNDMzMzY3NTIyM15BMl5BanBnXkFtZTgwMjAwNTY1NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BZTIwOGJhYTAtNzZlMi00Njc5LThiYzktMDNkNmQ5Nzg4MTI5XkEyXkFqcGdeQXVyNjU1MTEwMjI@._V1_UY268_CR1,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTAzNjQ1Mzk2MjNeQTJeQWpwZ15BbWU4MDU0MDk1Mjcx._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzMjMxNDMwNV5BMl5BanBnXkFtZTcwMTQ1MDYyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA0NjE1MzMzODheQTJeQWpwZ15BbWU3MDY4MTQ3Mzk@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjM4MjA5MDU0Nl5BMl5BanBnXkFtZTgwOTIyNTczMjE@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BNTY4MDk4Mjc4NV5BMl5BanBnXkFtZTgwNzg4OTk0NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwMzY5MTQ2MF5BMl5BanBnXkFtZTgwNDQ0NzY2MjE@._V1_UY268_CR3,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BYTdhOTgyOWYtMTRiZC00YjQ4LTgzNDItM2MxNGIxYzhkZDc2XkEyXkFqcGdeQXVyNjE4OTU1NDE@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE3NjU3NjMzOF5BMl5BanBnXkFtZTgwMTIyMTcwMjE@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BODQzNjYyMjUwMV5BMl5BanBnXkFtZTgwODU0NTcwMzE@._V1_UY268_CR4,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3MTcwOTMwOF5BMl5BanBnXkFtZTcwNjczOTQyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BNjQ2YTE2NzAtN2JhYy00NzQzLThhOWQtMGEyMWI2NzViMDMxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR4,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMWNkNDliYmEtN2UzYS00YjBiLWEyMGQtZDZkODg2Y2YxNjliL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4MjIwNTIzNl5BMl5BanBnXkFtZTcwOTE2NzAwMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5MTQ3NjQ5Ml5BMl5BanBnXkFtZTcwMDA5ODY4Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjM2MTA0NzU4Ml5BMl5BanBnXkFtZTgwOTY1NTk4NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",happiness|neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMzQxYjU1OTUtYjRiOC00NDg2LWI4MWUtZGU5YzdkYTcwNTBlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral|happiness|happiness|happiness|neutral|neutral|happiness|neutral|happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM4MTk0MTg4NV5BMl5BanBnXkFtZTcwNjk0NTk5Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg",happiness|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BOTM0MjA1NDM5MV5BMl5BanBnXkFtZTcwOTM4MzU1OA@@._V1_UY268_CR4,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BOWU3ZTRlN2YtMWExMS00YmUyLWIwNzMtMWI4YWU1NmVhMzM4XkEyXkFqcGdeQXVyNjUwMTc4MTg@._V1_UX182_CR0,0,182,268_AL_.jpg",happiness|happiness|happiness|happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BMmMxNDU0MTAtNTA5Zi00NmYwLTg3Y2ItYzI5Zjc4M2ViOTI2XkEyXkFqcGdeQXVyMzc0NzU5MTc@._V1_UY268_CR3,0,182,268_AL_.jpg",happiness|happiness|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4MTU2NjMyNV5BMl5BanBnXkFtZTgwMzUwMDk4NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0ODA1MzEwM15BMl5BanBnXkFtZTcwNjQ3ODYxMQ@@._V1_UY268_CR9,0,182,268_AL_.jpg",neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyMzE4MDUwNF5BMl5BanBnXkFtZTcwMTg0MDAyMw@@._V1_UY268_CR3,0,182,268_AL_.jpg",happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BNGFiYTgxZDctNGI4OS00MWU1LWIwOGUtZmMyNGQxYjVkZjQ3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BNTMwNDAwZjktYzg2Ny00NWJhLWJjOWMtOTViMmI0NWY2ZDVlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UY268_CR2,0,182,268_AL_.jpg",happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1NzI3MTQ2Nl5BMl5BanBnXkFtZTYwNzM5NDQ5._V1_UY268_CR4,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0NTk1NzUyN15BMl5BanBnXkFtZTcwMDUyMzIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwNDk5MTY5OF5BMl5BanBnXkFtZTcwOTI1NjYzMQ@@._V1_UY268_CR15,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIyNjg4Nzc2Ml5BMl5BanBnXkFtZTcwNjgxNDUyMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE3NTE3NzQ4OF5BMl5BanBnXkFtZTcwODU5MDA4Mg@@._V1_UY268_CR16,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxMTIzMjI5MF5BMl5BanBnXkFtZTcwNDkwNzk3MQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BMGE3MjRhZjUtZGQ0My00ZGM4LWI4YmMtMDYwM2ZjYTQ1ZWNkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTEwOTA1NTU0MDleQTJeQWpwZ15BbWU4MDM4MTE3MDYx._V1_UY268_CR1,0,182,268_AL_.jpg",happiness|happiness|happiness|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMDkzMGU4NzgtN2I0Yy00OGUyLWFhNjktMTc1NzA3ZmJkMTM2XkEyXkFqcGdeQXVyMDc4NjY0NQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BOTMxNTk4MTk4M15BMl5BanBnXkFtZTgwNzc3MDQzNTE@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BNjE2YzNlYjAtYjhlOC00Mzk3LWIwNDAtMWFkMzYzZDQ0Y2JmXkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_UY268_CR1,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxNTY5NzY4MF5BMl5BanBnXkFtZTcwNTAwNzkxMg@@._V1_UY268_CR4,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgyODY2OTQ3OV5BMl5BanBnXkFtZTcwNjM3NjYxNA@@._V1_UY268_CR3,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzOTM0OTIyMV5BMl5BanBnXkFtZTgwNzk0NDMzMjE@._V1_UY268_CR2,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0Njk2OTY2N15BMl5BanBnXkFtZTcwNTAxNjAzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2NDExMjU4M15BMl5BanBnXkFtZTYwNDMxOTc4._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMzNkYzEyMDItNWI1OS00YjYxLTljNDUtYzZkYWFhMzdjNjg1XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UY268_CR2,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BYzk2MjI1YzUtOThiNC00OWM5LTg0ZTktYjJlNzc0NjI1OWZjXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2NTEzMjc0MV5BMl5BanBnXkFtZTcwODAxMTgxNw@@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMzgxODU4MDk3MV5BMl5BanBnXkFtZTgwMTA1MjUwNzE@._V1_UY268_CR9,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2MjAzOTU3MF5BMl5BanBnXkFtZTcwOTMxODkyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",
